epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
125,16359.3,1.71915,1.0466,1.14476,0.08851,0.19937,0.06144,0.0184,2.59093,3.13657,1.71571,8.24629e-05,8.24629e-05,8.24629e-05
126,16487.7,1.7072,1.01536,1.13012,0.10114,0.18855,0.06845,0.01953,2.60105,3.11639,1.72495,8.23214e-05,8.23214e-05,8.23214e-05
127,16616.3,1.74351,1.02511,1.14337,0.08054,0.17085,0.06069,0.01811,2.56296,3.09802,1.72081,8.218e-05,8.218e-05,8.218e-05
128,16744.5,1.73405,1.04559,1.14852,0.05992,0.16179,0.05793,0.01766,2.58443,3.08197,1.75186,8.20386e-05,8.20386e-05,8.20386e-05
129,16873.2,1.74785,1.05209,1.1602,0.07227,0.17225,0.06059,0.01825,2.58066,3.08769,1.75588,8.18971e-05,8.18971e-05,8.18971e-05
130,17002.1,1.75484,1.03516,1.15081,0.09988,0.17842,0.0647,0.01895,2.58441,3.04634,1.76034,8.17557e-05,8.17557e-05,8.17557e-05
131,17130.6,1.72776,1.05479,1.14532,0.13655,0.17594,0.07899,0.0221,2.60495,2.94942,1.76469,8.16143e-05,8.16143e-05,8.16143e-05
132,17259.2,1.71533,1.06397,1.13537,0.16868,0.1708,0.09235,0.02614,2.601,2.83591,1.76322,8.14729e-05,8.14729e-05,8.14729e-05
133,17387.6,1.68026,0.99246,1.12664,0.17414,0.1778,0.09848,0.02889,2.60285,2.73865,1.77063,8.13314e-05,8.13314e-05,8.13314e-05
134,17516.2,1.72333,1.02646,1.12893,0.18004,0.17631,0.1059,0.03287,2.5951,2.6693,1.77261,8.119e-05,8.119e-05,8.119e-05
135,17644.6,1.72987,1.01581,1.12683,0.18561,0.18099,0.10952,0.03327,2.60433,2.68382,1.77769,8.10486e-05,8.10486e-05,8.10486e-05
136,17773.1,1.72984,1.05766,1.1339,0.18706,0.18412,0.11243,0.03525,2.59081,2.65689,1.76261,8.09071e-05,8.09071e-05,8.09071e-05
137,17901.6,1.71908,1.03938,1.13477,0.17296,0.18526,0.10632,0.03201,2.59603,2.74326,1.75234,8.07657e-05,8.07657e-05,8.07657e-05
138,18030.4,1.7186,1.05628,1.13472,0.16841,0.1808,0.10565,0.0331,2.58709,2.70539,1.74106,8.06243e-05,8.06243e-05,8.06243e-05
139,18159,1.74912,1.02409,1.15185,0.15015,0.18162,0.09682,0.03035,2.57462,2.74685,1.73292,8.04829e-05,8.04829e-05,8.04829e-05
140,18287.9,1.70561,1.02616,1.14076,0.14837,0.17922,0.09485,0.03051,2.57323,2.76319,1.72357,8.03414e-05,8.03414e-05,8.03414e-05
141,18416.2,1.75755,1.06622,1.13818,0.15318,0.17532,0.09486,0.03022,2.57223,2.7262,1.72353,8.02e-05,8.02e-05,8.02e-05
142,18544.7,1.73292,1.0293,1.1296,0.1496,0.17215,0.08994,0.02837,2.57162,2.71343,1.71038,8.00586e-05,8.00586e-05,8.00586e-05
