epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
79,24952.7,2.6072,388.746,1.92208,0.01976,0.04856,0.01048,0.00361,6.86568,625.349,4.98271,0.000889686,0.000889686,0.000889686
80,25263.9,2.60058,387.739,1.91193,0.02883,0.0509,0.0136,0.00447,6.87301,649.091,4.92571,0.000888271,0.000888271,0.000888271
81,25565.4,2.61276,388.152,1.92611,0.018,0.0509,0.00955,0.00328,6.77258,601.516,4.91982,0.000886857,0.000886857,0.000886857
82,25874,2.62645,390.919,1.92635,0.0317,0.04895,0.01413,0.00442,6.55767,579.017,4.71552,0.000885443,0.000885443,0.000885443
83,26185.5,2.60827,391.17,1.92158,0.28837,0.04922,0.03098,0.01312,6.25865,583.741,4.48422,0.000884029,0.000884029,0.000884029
84,26499.4,2.64285,391.656,1.93259,0.02873,0.04929,0.01354,0.00444,6.64635,609.478,4.75261,0.000882614,0.000882614,0.000882614
85,26812.2,2.63978,392.103,1.93285,0.02817,0.04838,0.01287,0.00406,6.45226,597.555,4.74166,0.0008812,0.0008812,0.0008812
86,27112.8,2.67286,395.419,1.94668,0.28999,0.05845,0.02531,0.00904,6.13992,573.783,4.51153,0.000879786,0.000879786,0.000879786
87,27420.4,2.64895,394.521,1.93255,0.28035,0.04877,0.02645,0.01113,6.18688,562.057,4.44341,0.000878371,0.000878371,0.000878371
88,27732.7,2.64373,392.844,1.94586,0.02582,0.04794,0.01176,0.00362,6.70449,619.424,4.66122,0.000876957,0.000876957,0.000876957
89,28037.6,2.65762,393.942,1.94517,0.02496,0.05604,0.01366,0.00445,6.30614,607.008,4.47866,0.000875543,0.000875543,0.000875543
90,28350,2.63199,388.148,1.93414,0.02349,0.0567,0.01271,0.00423,5.93514,567.587,4.2158,0.000874129,0.000874129,0.000874129
91,28657.7,2.65546,392.668,1.94983,0.03241,0.06198,0.01574,0.00522,5.74468,538.493,4.13114,0.000872714,0.000872714,0.000872714
92,28964.6,2.65878,394.762,1.94495,0.27846,0.05282,0.01392,0.00488,6.26989,588.055,4.53043,0.0008713,0.0008713,0.0008713
93,29270.4,2.63545,390.313,1.93924,0.03277,0.04995,0.01738,0.0063,6.15521,619.127,4.48183,0.000869886,0.000869886,0.000869886
94,29575.9,2.6552,394.351,1.94555,0.28286,0.06011,0.01788,0.00634,6.30108,615.167,4.59596,0.000868471,0.000868471,0.000868471
95,29886.5,2.66257,397.598,1.95746,0.02214,0.05521,0.01176,0.00409,6.63709,610.503,4.81053,0.000867057,0.000867057,0.000867057
96,30196.1,2.6635,394.869,1.95234,0.02152,0.04867,0.01087,0.00357,6.47404,602.225,4.66004,0.000865643,0.000865643,0.000865643
97,30513,2.65581,392.441,1.94439,0.27077,0.03917,0.01915,0.00782,6.28339,607.437,4.44838,0.000864229,0.000864229,0.000864229
