epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
63,28457.4,1.9191,1.13713,1.4644,0.26514,0.08564,0.0693,0.02081,2.78346,3.39589,2.32634,0.00156646,0.00156646,0.00156646
64,28871.9,1.90482,1.13335,1.46673,0.22424,0.08116,0.06982,0.02279,2.70386,3.44839,2.29852,0.00155353,0.00155353,0.00155353
65,29286.1,1.90435,1.11053,1.4485,0.19326,0.08484,0.07717,0.0232,2.74767,3.35604,2.37592,0.00154047,0.00154047,0.00154047
66,29698.7,1.91285,1.11598,1.46209,0.17617,0.09306,0.07193,0.02372,2.69139,3.33835,2.30088,0.00152727,0.00152727,0.00152727
67,30113,1.91698,1.13086,1.45638,0.22,0.08619,0.07275,0.02526,2.65993,3.34948,2.29014,0.00151395,0.00151395,0.00151395
68,30529.4,1.9157,1.13098,1.45443,0.25512,0.06888,0.07107,0.0247,2.64116,3.38332,2.2634,0.0015005,0.0015005,0.0015005
69,30942.8,1.90184,1.12398,1.44109,0.25841,0.07934,0.06796,0.02406,2.64291,3.19517,2.25595,0.00148694,0.00148694,0.00148694
70,31365.4,1.91126,1.12648,1.4523,0.24182,0.07952,0.07131,0.02519,2.67199,3.2238,2.27826,0.00147325,0.00147325,0.00147325
71,31781.8,1.90707,1.12342,1.44695,0.22246,0.07791,0.07118,0.02463,2.62042,3.28596,2.24064,0.00145945,0.00145945,0.00145945
72,32195.7,1.91368,1.12737,1.45461,0.21463,0.08296,0.0729,0.02449,2.62189,3.29095,2.24016,0.00144554,0.00144554,0.00144554
73,32606.9,1.91065,1.12587,1.4558,0.23163,0.08692,0.07823,0.0265,2.62269,3.22095,2.22785,0.00143152,0.00143152,0.00143152
74,33020.4,1.90673,1.11045,1.45755,0.22845,0.10007,0.08012,0.02664,2.61608,3.16299,2.22984,0.0014174,0.0014174,0.0014174
75,33436.4,1.91004,1.12532,1.47013,0.22207,0.09939,0.08031,0.02689,2.66009,3.23292,2.26783,0.00140318,0.00140318,0.00140318
76,33854,1.89509,1.1008,1.45587,0.24062,0.10297,0.08428,0.02832,2.67412,3.26936,2.27286,0.00138886,0.00138886,0.00138886
77,34269.5,1.90286,1.1126,1.44574,0.22445,0.11226,0.08162,0.02839,2.67159,3.20523,2.26823,0.00137444,0.00137444,0.00137444
78,34682.5,1.91541,1.12512,1.4524,0.21605,0.11848,0.0825,0.02794,2.6571,3.1771,2.25265,0.00135994,0.00135994,0.00135994
79,35101.8,1.91222,1.11849,1.45193,0.19869,0.11864,0.08217,0.02792,2.6331,3.14484,2.25828,0.00134535,0.00134535,0.00134535
80,35517.2,1.91327,1.11316,1.44638,0.22069,0.12202,0.08181,0.02757,2.65316,3.11307,2.29446,0.00133068,0.00133068,0.00133068
81,35937.9,1.9015,1.09365,1.43188,0.20578,0.11243,0.07873,0.02611,2.69839,3.11376,2.3575,0.00131593,0.00131593,0.00131593
82,36357.2,1.90421,1.12123,1.43551,0.2038,0.10827,0.07871,0.02589,2.70572,3.10155,2.36273,0.0013011,0.0013011,0.0013011
83,36773,1.91521,1.13417,1.44026,0.22812,0.11431,0.08071,0.0265,2.67706,3.09325,2.32199,0.0012862,0.0012862,0.0012862
84,37184,1.89177,1.11819,1.42733,0.22691,0.11607,0.07843,0.02623,2.68244,3.10204,2.32382,0.00127123,0.00127123,0.00127123
85,37598.6,1.90818,1.11161,1.43394,0.21773,0.12152,0.0792,0.02593,2.66733,3.11627,2.30749,0.0012562,0.0012562,0.0012562
86,38016,1.90997,1.12221,1.44733,0.2132,0.12079,0.07986,0.0263,2.64124,3.11435,2.28831,0.00124111,0.00124111,0.00124111
87,38432.1,1.90658,1.12561,1.44036,0.21346,0.12495,0.08112,0.02658,2.63895,3.10522,2.29453,0.00122596,0.00122596,0.00122596
88,38847.6,1.90743,1.1217,1.45196,0.20371,0.12485,0.08118,0.02651,2.62766,3.09368,2.28069,0.00121076,0.00121076,0.00121076
89,39259.8,1.89334,1.11492,1.44548,0.19537,0.12438,0.08112,0.02657,2.61799,3.09063,2.26996,0.00119551,0.00119551,0.00119551
90,39683.4,1.90126,1.10699,1.44029,0.19264,0.12092,0.08002,0.02625,2.61416,3.09559,2.26085,0.00118021,0.00118021,0.00118021
91,40101.1,1.90218,1.10214,1.44137,0.18169,0.11796,0.07646,0.02515,2.61468,3.08612,2.25719,0.00116487,0.00116487,0.00116487
92,40514.6,1.90237,1.11356,1.44785,0.18113,0.11606,0.0746,0.02452,2.61927,3.11306,2.2584,0.00114949,0.00114949,0.00114949
93,40932.9,1.89127,1.10921,1.44634,0.17639,0.1143,0.07584,0.025,2.61674,3.10592,2.25045,0.00113408,0.00113408,0.00113408
94,41350.9,1.8908,1.08339,1.4384,0.173,0.11619,0.07625,0.02528,2.61619,3.11169,2.24469,0.00111864,0.00111864,0.00111864
95,41766.2,1.89244,1.09966,1.43975,0.16943,0.11641,0.077,0.02561,2.61248,3.1224,2.24197,0.00110317,0.00110317,0.00110317
96,42178.5,1.89869,1.11509,1.4472,0.17588,0.11958,0.07779,0.02574,2.61054,3.13109,2.24577,0.00108767,0.00108767,0.00108767
97,42596.5,1.90168,1.0975,1.44309,0.17148,0.11836,0.07729,0.02569,2.61242,3.13049,2.24936,0.00107216,0.00107216,0.00107216
98,43008.5,1.87936,1.08658,1.43603,0.17587,0.12234,0.0776,0.0257,2.61643,3.13806,2.25126,0.00105664,0.00105664,0.00105664
99,43401.5,1.88261,1.09864,1.43321,0.17569,0.12398,0.07714,0.02543,2.617,3.14396,2.24637,0.0010411,0.0010411,0.0010411
100,43790.4,1.87951,1.08986,1.4393,0.17015,0.12132,0.07617,0.02513,2.62094,3.13569,2.24711,0.00102555,0.00102555,0.00102555
101,44177.6,1.89033,1.08924,1.43923,0.17525,0.11929,0.07636,0.0253,2.61714,3.12959,2.23812,0.00101,0.00101,0.00101
102,44566.7,1.89726,1.10064,1.43983,0.16893,0.11925,0.07622,0.02532,2.60984,3.13553,2.23176,0.00099445,0.00099445,0.00099445
