epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
57,16064,1.70849,0.76204,1.19977,0.21887,0.1744,0.15096,0.05386,2.49931,1.9682,1.53448,0.00820525,0.00820525,0.00820525
58,16227.9,1.7051,0.75519,1.19934,0.58563,0.18127,0.15252,0.054,2.58324,1.95731,1.57495,0.00814495,0.00814495,0.00814495
59,16392.4,1.69997,0.75321,1.19755,0.58952,0.206,0.17026,0.06248,2.51646,1.91479,1.54254,0.00808389,0.00808389,0.00808389
60,16557.3,1.69491,0.75705,1.19567,0.37282,0.20637,0.16901,0.06049,2.48051,2.0819,1.52442,0.00802208,0.00802208,0.00802208
61,16721.9,1.69659,0.75096,1.19459,0.22842,0.1795,0.15367,0.05455,2.55459,2.12099,1.57287,0.00795954,0.00795954,0.00795954
62,16886.1,1.68593,0.74901,1.19044,0.59318,0.14776,0.13964,0.04971,2.58289,2.13206,1.58944,0.00789628,0.00789628,0.00789628
63,17050.8,1.68926,0.74371,1.19159,0.23192,0.15625,0.14659,0.05098,2.57748,2.06757,1.58269,0.00783231,0.00783231,0.00783231
64,17214.9,1.68657,0.74454,1.19177,0.23198,0.16254,0.15146,0.05242,2.56775,2.13112,1.59152,0.00776766,0.00776766,0.00776766
65,17379.7,1.68018,0.74279,1.18863,0.26532,0.19698,0.15994,0.05628,2.53624,2.01654,1.57537,0.00770234,0.00770234,0.00770234
66,17544.3,1.67335,0.74315,1.18664,0.28853,0.17583,0.15284,0.05359,2.56523,2.15423,1.60092,0.00763637,0.00763637,0.00763637
67,17708.6,1.6737,0.74067,1.18541,0.25064,0.17832,0.14968,0.0527,2.56082,2.07499,1.59984,0.00756976,0.00756976,0.00756976
68,17873.3,1.67136,0.73985,1.18415,0.23275,0.18282,0.1534,0.05335,2.55945,1.95732,1.59724,0.00750252,0.00750252,0.00750252
69,18037.1,1.66599,0.73716,1.17997,0.24324,0.16049,0.15054,0.05236,2.54835,1.95125,1.59555,0.00743468,0.00743468,0.00743468
70,18201.5,1.66374,0.73501,1.17978,0.24358,0.15867,0.14941,0.05235,2.50373,2.00008,1.56913,0.00736625,0.00736625,0.00736625
71,18365.8,1.65467,0.73253,1.17577,0.21469,0.17546,0.15205,0.05331,2.49656,1.95766,1.56194,0.00729725,0.00729725,0.00729725
72,18530.2,1.65267,0.72934,1.17695,0.2149,0.18096,0.15538,0.05421,2.51193,1.93836,1.56944,0.0072277,0.0072277,0.0072277
73,18694.8,1.64841,0.73012,1.17313,0.21186,0.17087,0.1492,0.05218,2.5249,1.99434,1.57486,0.00715761,0.00715761,0.00715761
74,18860,1.64336,0.72527,1.17333,0.25053,0.15756,0.14852,0.05206,2.5141,2.02682,1.57786,0.007087,0.007087,0.007087
75,19024,1.64024,0.72703,1.17076,0.23914,0.16155,0.14587,0.05084,2.52155,2.03559,1.57969,0.00701588,0.00701588,0.00701588
76,19188.4,1.6398,0.72062,1.16994,0.22303,0.17135,0.1456,0.05059,2.52479,2.03213,1.58386,0.00694428,0.00694428,0.00694428
77,19353.4,1.62973,0.7203,1.16584,0.22127,0.16796,0.14311,0.0498,2.53462,2.00468,1.59562,0.00687222,0.00687222,0.00687222
78,19517.9,1.62588,0.72543,1.1647,0.20273,0.17063,0.13972,0.04863,2.53601,1.99654,1.59635,0.0067997,0.0067997,0.0067997
79,19681.9,1.62146,0.7211,1.16255,0.19781,0.16787,0.14163,0.04973,2.54456,1.98156,1.59735,0.00672675,0.00672675,0.00672675
80,19846.4,1.61983,0.71605,1.16328,0.23254,0.15105,0.14475,0.05111,2.53853,1.97556,1.59463,0.00665339,0.00665339,0.00665339
81,20010.8,1.61298,0.71367,1.16009,0.21685,0.15964,0.14535,0.05101,2.53533,1.98185,1.59572,0.00657963,0.00657963,0.00657963
82,20175.3,1.60966,0.71162,1.15763,0.22066,0.1567,0.14757,0.05252,2.53342,1.97838,1.59976,0.0065055,0.0065055,0.0065055
83,20339.5,1.60523,0.71432,1.15613,0.22011,0.16015,0.15102,0.05345,2.52807,1.97005,1.6007,0.00643101,0.00643101,0.00643101
84,20503.6,1.6,0.708,1.15412,0.21579,0.16214,0.15113,0.05327,2.52942,1.98365,1.6078,0.00635617,0.00635617,0.00635617
85,20668,1.59598,0.70466,1.15157,0.21805,0.16145,0.14783,0.05218,2.52625,2.00182,1.60962,0.00628101,0.00628101,0.00628101
86,20832.5,1.59381,0.70586,1.15174,0.21534,0.16121,0.14459,0.05116,2.53034,2.04114,1.61762,0.00620555,0.00620555,0.00620555
87,20996.3,1.59324,0.70647,1.14988,0.21636,0.15862,0.14264,0.05029,2.52985,2.05844,1.6211,0.00612981,0.00612981,0.00612981
