epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
50,9145.66,1.70526,1.08266,1.1183,0.08501,0.12288,0.05493,0.01762,2.6333,3.15084,1.62177,1.8614e-05,1.8614e-05,1.8614e-05
51,9328.39,1.71711,1.10145,1.11604,0.10035,0.14167,0.0601,0.01748,2.57277,3.49099,1.60137,1.85857e-05,1.85857e-05,1.85857e-05
52,9511.13,1.71416,1.1086,1.1186,0.09857,0.13541,0.05643,0.01653,2.59293,3.3866,1.61402,1.85574e-05,1.85574e-05,1.85574e-05
53,9693.44,1.70952,1.08292,1.11395,0.10695,0.14539,0.06356,0.01845,2.58893,3.4222,1.59897,1.85291e-05,1.85291e-05,1.85291e-05
54,9875.95,1.71072,1.09407,1.11461,0.20154,0.15483,0.07598,0.02007,2.60213,3.51375,1.61316,1.85009e-05,1.85009e-05,1.85009e-05
55,10058.7,1.70999,1.08313,1.11698,0.13794,0.13838,0.06365,0.01787,2.63194,3.1989,1.6082,1.84726e-05,1.84726e-05,1.84726e-05
56,10240.4,1.71075,1.09315,1.11746,0.33919,0.07832,0.05792,0.01686,2.61395,3.56015,1.62525,1.84443e-05,1.84443e-05,1.84443e-05
57,10422.2,1.70858,1.08926,1.11637,0.14303,0.12368,0.05713,0.01595,2.68955,3.31436,1.67597,1.8416e-05,1.8416e-05,1.8416e-05
58,10604.3,1.70636,1.0874,1.11358,0.12415,0.13611,0.05936,0.01778,2.60847,3.23352,1.61086,1.83877e-05,1.83877e-05,1.83877e-05
59,10786.3,1.69416,1.08939,1.11345,0.17556,0.15923,0.06192,0.01756,2.61647,3.42047,1.63327,1.83594e-05,1.83594e-05,1.83594e-05
60,10969.3,1.69799,1.08522,1.11269,0.16544,0.17109,0.07315,0.0207,2.57471,3.26343,1.58596,1.83311e-05,1.83311e-05,1.83311e-05
61,11154.7,1.70943,1.08874,1.11412,0.13132,0.14009,0.0589,0.01776,2.60589,3.32486,1.6107,1.83029e-05,1.83029e-05,1.83029e-05
62,11337.8,1.7064,1.08316,1.11393,0.1475,0.13203,0.05751,0.01704,2.59197,3.42209,1.61738,1.82746e-05,1.82746e-05,1.82746e-05
63,11520.3,1.69612,1.06191,1.11345,0.11582,0.12636,0.05301,0.01628,2.62065,3.34211,1.62836,1.82463e-05,1.82463e-05,1.82463e-05
64,11702.9,1.70354,1.0699,1.11376,0.13841,0.13419,0.06064,0.01852,2.56964,3.39687,1.59867,1.8218e-05,1.8218e-05,1.8218e-05
65,11885.5,1.70368,1.08917,1.11515,0.18026,0.088,0.05746,0.01844,2.59295,3.33236,1.6,1.81897e-05,1.81897e-05,1.81897e-05
66,12063.6,1.70093,1.07453,1.11239,0.12618,0.08403,0.0566,0.01736,2.60271,3.40302,1.60576,1.81614e-05,1.81614e-05,1.81614e-05
67,12241.5,1.69902,1.07449,1.10971,0.12777,0.13127,0.05569,0.01703,2.62066,3.28591,1.61127,1.81331e-05,1.81331e-05,1.81331e-05
68,12419.7,1.69339,1.06866,1.10929,0.18684,0.09037,0.05547,0.01755,2.63358,3.46106,1.63354,1.81049e-05,1.81049e-05,1.81049e-05
69,12597.9,1.69556,1.06907,1.10992,0.19059,0.08542,0.05048,0.0167,2.64549,3.41481,1.65353,1.80766e-05,1.80766e-05,1.80766e-05
70,12776,1.69222,1.06209,1.10756,0.11882,0.13349,0.05783,0.01782,2.61282,3.30537,1.60865,1.80483e-05,1.80483e-05,1.80483e-05
71,12954.8,1.68713,1.05846,1.10922,0.14501,0.08622,0.05717,0.01743,2.60171,3.52762,1.62443,1.802e-05,1.802e-05,1.802e-05
72,13133.6,1.69702,1.07299,1.11324,0.17612,0.07694,0.05481,0.01636,2.65925,3.55764,1.6589,1.79917e-05,1.79917e-05,1.79917e-05
73,13311.4,1.69849,1.06049,1.11352,0.11276,0.15141,0.06097,0.01833,2.59217,3.40339,1.59307,1.79634e-05,1.79634e-05,1.79634e-05
74,13489.4,1.69615,1.0709,1.11266,0.1812,0.08613,0.05015,0.01606,2.64263,3.38207,1.64994,1.79351e-05,1.79351e-05,1.79351e-05
75,13667.5,1.68484,1.06225,1.11244,0.15392,0.0784,0.04685,0.01479,2.62423,3.45805,1.66749,1.79069e-05,1.79069e-05,1.79069e-05
76,13846.2,1.69123,1.05284,1.10854,0.17151,0.10403,0.05531,0.01755,2.58766,3.40452,1.60775,1.78786e-05,1.78786e-05,1.78786e-05
77,14024.7,1.68289,1.0568,1.10943,0.11251,0.12015,0.05007,0.01539,2.65648,3.29641,1.66477,1.78503e-05,1.78503e-05,1.78503e-05
78,14202.9,1.69007,1.06435,1.10515,0.14607,0.0947,0.05425,0.01759,2.58294,3.35989,1.61001,1.7822e-05,1.7822e-05,1.7822e-05
79,14381.4,1.6808,1.0537,1.10378,0.13104,0.08313,0.04705,0.01439,2.65266,3.40871,1.66826,1.77937e-05,1.77937e-05,1.77937e-05
80,14560.1,1.68691,1.05459,1.10894,0.0751,0.13187,0.05237,0.01468,2.63608,3.44697,1.6542,1.77654e-05,1.77654e-05,1.77654e-05
81,14739.1,1.69067,1.04248,1.10896,0.08038,0.11347,0.04813,0.01485,2.6764,3.2666,1.63697,1.77371e-05,1.77371e-05,1.77371e-05
82,14917.9,1.68102,1.04997,1.1035,0.10613,0.11373,0.05096,0.01633,2.60306,3.43703,1.60295,1.77089e-05,1.77089e-05,1.77089e-05
83,15096.8,1.67268,1.04748,1.10416,0.11489,0.1274,0.05067,0.01624,2.64058,3.33273,1.61921,1.76806e-05,1.76806e-05,1.76806e-05
84,15275.7,1.67759,1.05868,1.10201,0.16621,0.09616,0.05322,0.01709,2.67149,3.32575,1.64299,1.76523e-05,1.76523e-05,1.76523e-05
85,15454.5,1.6861,1.04952,1.10752,0.17214,0.10214,0.05768,0.0174,2.67222,3.32513,1.65212,1.7624e-05,1.7624e-05,1.7624e-05
86,15633.1,1.6934,1.0521,1.11093,0.16886,0.0943,0.06124,0.0184,2.6209,3.2603,1.60394,1.75957e-05,1.75957e-05,1.75957e-05
87,15811.7,1.68743,1.04951,1.10259,0.13218,0.14648,0.07064,0.02013,2.61781,3.2536,1.6106,1.75674e-05,1.75674e-05,1.75674e-05
88,15990.5,1.67526,1.047,1.10407,0.2255,0.09685,0.07059,0.02122,2.57511,3.30481,1.58581,1.75391e-05,1.75391e-05,1.75391e-05
89,16168.8,1.67655,1.04281,1.10474,0.09506,0.14279,0.05978,0.01799,2.62088,3.27102,1.61828,1.75109e-05,1.75109e-05,1.75109e-05
90,16347.4,1.67292,1.03711,1.1018,0.07389,0.08434,0.04983,0.01505,2.62139,3.32416,1.61022,1.74826e-05,1.74826e-05,1.74826e-05
91,16526.3,1.67905,1.0467,1.10324,0.10028,0.15467,0.06405,0.01881,2.59366,3.30256,1.56929,1.74543e-05,1.74543e-05,1.74543e-05
92,16704.8,1.67609,1.04208,1.10037,0.1415,0.08418,0.0634,0.01944,2.59544,3.36522,1.5669,1.7426e-05,1.7426e-05,1.7426e-05
93,16883.6,1.67805,1.04395,1.10699,0.14867,0.08149,0.05908,0.0173,2.62226,3.24947,1.57923,1.73977e-05,1.73977e-05,1.73977e-05
94,17062.4,1.68049,1.0413,1.10614,0.12875,0.07677,0.05785,0.01742,2.61356,3.34064,1.57944,1.73694e-05,1.73694e-05,1.73694e-05
95,17240.9,1.67516,1.03614,1.09895,0.32049,0.07127,0.05621,0.01685,2.65184,3.28812,1.60927,1.73411e-05,1.73411e-05,1.73411e-05
96,17419.6,1.68268,1.04174,1.10496,0.14695,0.10485,0.05784,0.01702,2.65184,3.28107,1.61165,1.73129e-05,1.73129e-05,1.73129e-05
97,17598.3,1.67414,1.02638,1.10416,0.12079,0.08071,0.05507,0.01667,2.62769,3.26309,1.60378,1.72846e-05,1.72846e-05,1.72846e-05
98,17776.6,1.65971,1.0307,1.0975,0.08973,0.07668,0.05866,0.01781,2.60507,3.25109,1.58604,1.72563e-05,1.72563e-05,1.72563e-05
99,17955.1,1.66195,1.03075,1.10159,0.09798,0.07759,0.05969,0.01738,2.63538,3.22217,1.60457,1.7228e-05,1.7228e-05,1.7228e-05
100,18134,1.66867,1.02893,1.09865,0.08669,0.07997,0.05942,0.01821,2.61667,3.16576,1.59054,1.71997e-05,1.71997e-05,1.71997e-05
101,18312.8,1.67622,1.04009,1.10092,0.17062,0.08456,0.06353,0.01864,2.62349,3.13116,1.575,1.71714e-05,1.71714e-05,1.71714e-05
102,18492,1.6854,1.04224,1.10427,0.19938,0.08339,0.06206,0.01821,2.65815,3.15413,1.61239,1.71431e-05,1.71431e-05,1.71431e-05
103,18670.9,1.68805,1.03965,1.10686,0.2577,0.08448,0.05829,0.0171,2.68359,3.14048,1.62938,1.71149e-05,1.71149e-05,1.71149e-05
104,18849.2,1.66489,1.02368,1.10027,0.21802,0.08286,0.05844,0.01742,2.65376,3.18182,1.61573,1.70866e-05,1.70866e-05,1.70866e-05
105,19027.8,1.67028,1.03464,1.10346,0.19478,0.09125,0.05906,0.01832,2.64646,3.18985,1.61162,1.70583e-05,1.70583e-05,1.70583e-05
106,19206.4,1.66929,1.03092,1.10227,0.16453,0.08185,0.05986,0.01721,2.66702,3.18825,1.62114,1.703e-05,1.703e-05,1.703e-05
107,19384.9,1.66759,1.01879,1.10108,0.20107,0.09459,0.06269,0.01866,2.61729,3.15929,1.57038,1.70017e-05,1.70017e-05,1.70017e-05
108,19563.5,1.67065,1.02195,1.10255,0.20395,0.08961,0.05781,0.01735,2.61378,3.15582,1.58114,1.69734e-05,1.69734e-05,1.69734e-05
109,19742.6,1.67421,1.0265,1.10414,0.18286,0.09267,0.06077,0.01907,2.59397,3.11801,1.56366,1.69451e-05,1.69451e-05,1.69451e-05
110,19921.3,1.66689,1.02562,1.10213,0.19274,0.09169,0.06543,0.02103,2.58968,3.11636,1.56823,1.69169e-05,1.69169e-05,1.69169e-05
111,20099.9,1.67143,1.01993,1.09915,0.20258,0.08962,0.06093,0.01846,2.62708,3.17062,1.6118,1.68886e-05,1.68886e-05,1.68886e-05
112,20278.7,1.67097,1.02514,1.10309,0.19384,0.08405,0.05871,0.01895,2.61331,3.18886,1.61077,1.68603e-05,1.68603e-05,1.68603e-05
