epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
59,3249.79,1.14678,0.59068,0.94974,0.11778,0.08825,0.05605,0.02185,2.82532,3.73292,2.01303,0.007129,0.007129,0.007129
60,3305.35,1.13758,0.58576,0.94744,0.09185,0.0906,0.05667,0.02263,2.74878,3.61236,1.95883,0.0070795,0.0070795,0.0070795
61,3360.58,1.12806,0.58509,0.9443,0.10356,0.08163,0.06608,0.02653,2.72586,3.53738,1.94991,0.00703,0.00703,0.00703
62,3412.4,1.11583,0.58067,0.94118,0.10485,0.08484,0.06863,0.0281,2.71962,3.43165,1.95492,0.0069805,0.0069805,0.0069805
63,3464.51,1.10815,0.57682,0.93942,0.13844,0.06648,0.07511,0.02916,2.7088,3.50524,1.92321,0.006931,0.006931,0.006931
64,3519.87,1.09828,0.57581,0.93604,0.13277,0.06893,0.07204,0.0291,2.73431,3.53543,1.93729,0.0068815,0.0068815,0.0068815
65,3573.69,1.0912,0.57144,0.93403,0.12262,0.07007,0.06618,0.02736,2.75569,3.58377,1.97947,0.006832,0.006832,0.006832
66,3628.81,1.08436,0.56746,0.93262,0.13559,0.06822,0.07129,0.0294,2.74706,3.48729,1.97087,0.0067825,0.0067825,0.0067825
67,3683.01,1.07386,0.56738,0.92915,0.11542,0.08908,0.07519,0.03149,2.70927,3.48278,1.94102,0.006733,0.006733,0.006733
68,3737.1,1.06529,0.56574,0.92702,0.14018,0.07681,0.07491,0.03164,2.72758,3.46447,1.96105,0.0066835,0.0066835,0.0066835
69,3792.36,1.05525,0.55993,0.92388,0.13553,0.07638,0.07049,0.0298,2.73582,3.58806,1.9684,0.006634,0.006634,0.006634
70,3845.55,1.04601,0.55845,0.92223,0.14723,0.0644,0.06795,0.0279,2.73679,3.65244,1.95977,0.0065845,0.0065845,0.0065845
71,3900.61,1.03884,0.5561,0.92008,0.13038,0.07395,0.06558,0.02672,2.75583,3.7141,1.97443,0.006535,0.006535,0.006535
72,3956.11,1.03071,0.55415,0.91829,0.1342,0.07508,0.065,0.02637,2.75269,3.7001,1.96074,0.0064855,0.0064855,0.0064855
73,3991.57,1.0257,0.55271,0.91637,0.13078,0.07484,0.06462,0.02589,2.7393,3.6933,1.94709,0.006436,0.006436,0.006436
74,4017.05,1.0139,0.54758,0.91371,0.123,0.07637,0.06179,0.02372,2.7803,3.77052,1.97622,0.0063865,0.0063865,0.0063865
75,4042.47,1.00845,0.54622,0.91213,0.12633,0.07064,0.06135,0.023,2.80377,3.80524,1.9885,0.006337,0.006337,0.006337
76,4067.79,1.00608,0.54527,0.91081,0.13821,0.07221,0.06512,0.02487,2.78628,3.74942,1.9795,0.0062875,0.0062875,0.0062875
77,4093.15,0.99618,0.54239,0.90908,0.1601,0.06826,0.06737,0.02587,2.78206,3.7177,1.97919,0.006238,0.006238,0.006238
78,4118.55,0.98758,0.53923,0.90697,0.16628,0.06845,0.06826,0.02701,2.77415,3.68771,1.9743,0.0061885,0.0061885,0.0061885
79,4143.79,0.98538,0.53762,0.9058,0.13563,0.07422,0.07034,0.02905,2.73842,3.661,1.95628,0.006139,0.006139,0.006139
80,4169.11,0.97196,0.53281,0.90214,0.13135,0.07459,0.06875,0.0286,2.72816,3.6659,1.95331,0.0060895,0.0060895,0.0060895
81,4194.47,0.96948,0.53207,0.90182,0.12143,0.07777,0.06741,0.02777,2.72284,3.69314,1.95064,0.00604,0.00604,0.00604
82,4219.85,0.96248,0.53049,0.90015,0.13356,0.07971,0.06758,0.02794,2.7267,3.69147,1.95798,0.0059905,0.0059905,0.0059905
83,4245.18,0.9546,0.52948,0.89855,0.14879,0.07725,0.06748,0.02713,2.73519,3.69329,1.96397,0.005941,0.005941,0.005941
84,4270.52,0.94836,0.52563,0.89677,0.13268,0.07835,0.06709,0.02706,2.75241,3.69239,1.98006,0.0058915,0.0058915,0.0058915
85,4295.92,0.94303,0.52394,0.89537,0.13018,0.0785,0.06625,0.02689,2.76322,3.71005,1.99734,0.005842,0.005842,0.005842
86,4321.31,0.93381,0.52273,0.89302,0.1406,0.07779,0.06118,0.02407,2.76654,3.72348,2.00493,0.0057925,0.0057925,0.0057925
87,4346.74,0.92961,0.52015,0.89196,0.1526,0.07485,0.0583,0.02212,2.7776,3.72516,2.01224,0.005743,0.005743,0.005743
88,4372,0.92589,0.51809,0.89093,0.15034,0.07546,0.05881,0.02224,2.77731,3.72615,2.01604,0.0056935,0.0056935,0.0056935
