epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
55,3089.18,0.8705,0.45279,0.8684,0.05355,0.08469,0.03833,0.01487,2.80997,4.44628,1.98488,9.308e-05,9.308e-05,9.308e-05
56,3144.63,0.85279,0.44876,0.8654,0.04084,0.20881,0.04331,0.01711,2.78363,4.41823,1.96705,9.11e-05,9.11e-05,9.11e-05
57,3199.94,0.84717,0.44633,0.86361,0.06124,0.10641,0.03999,0.01488,2.82496,4.4714,1.99292,8.912e-05,8.912e-05,8.912e-05
58,3255.42,0.83108,0.44194,0.86135,0.06561,0.08528,0.04067,0.01616,2.83218,4.48249,2.00665,8.714e-05,8.714e-05,8.714e-05
59,3308.62,0.81654,0.43839,0.85833,0.08858,0.08495,0.04427,0.0161,2.8345,4.4569,1.98183,8.516e-05,8.516e-05,8.516e-05
60,3364.18,0.80789,0.4351,0.8564,0.09585,0.08492,0.04247,0.01521,2.84497,4.4954,1.97856,8.318e-05,8.318e-05,8.318e-05
61,3415.64,0.79794,0.43236,0.85489,0.05736,0.09098,0.0398,0.01558,2.82365,4.53013,1.98032,8.12e-05,8.12e-05,8.12e-05
62,3467.03,0.7879,0.42913,0.85258,0.03987,0.19512,0.04282,0.01721,2.80267,4.52808,1.98681,7.922e-05,7.922e-05,7.922e-05
63,3522.92,0.77758,0.42617,0.85082,0.04236,0.19461,0.04412,0.01767,2.80332,4.56827,1.97466,7.724e-05,7.724e-05,7.724e-05
64,3573.95,0.76702,0.42115,0.84872,0.05862,0.10096,0.04079,0.01594,2.81909,4.58405,1.98469,7.526e-05,7.526e-05,7.526e-05
65,3628.49,0.75453,0.41781,0.84696,0.06748,0.07733,0.03951,0.01585,2.81926,4.63205,1.99804,7.328e-05,7.328e-05,7.328e-05
66,3684.6,0.74394,0.41482,0.84461,0.06086,0.0825,0.04046,0.01633,2.81662,4.60464,1.9964,7.13e-05,7.13e-05,7.13e-05
67,3740.98,0.73346,0.41069,0.84274,0.05934,0.07903,0.03973,0.01561,2.83888,4.56763,2.01935,6.932e-05,6.932e-05,6.932e-05
68,3797.73,0.72078,0.40719,0.84107,0.06044,0.07839,0.03728,0.01435,2.86965,4.60343,2.04285,6.734e-05,6.734e-05,6.734e-05
69,3854.46,0.71127,0.40279,0.8391,0.06199,0.0817,0.03752,0.01444,2.87355,4.61252,2.02703,6.536e-05,6.536e-05,6.536e-05
70,3910.26,0.69691,0.4002,0.83685,0.0641,0.08441,0.04025,0.01566,2.85689,4.56524,2.02003,6.338e-05,6.338e-05,6.338e-05
